trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_duration,calculated_total_amount,speed,is_top_pickup,is_top_dropoff,is_popular_route,is_peak_month,is_peak_day,is_peak_hour
0.37,1,0,0,3.0,0.0,0.5,0.0,0.0,3.8,0.6858333333333333,48.67,0.5394896719319563,0,1,0,0,1,0
5.4,1,0,1,21.5,0.5,0.5,1.11,0.0,23.91,0.5127777777777778,26.6,10.530877573131095,0,0,0,0,1,0
7.3,1,0,1,21.5,0.5,0.5,3.5,0.0,26.3,0.335,128.5,21.791044776119403,0,0,0,1,0,1
5.68,1,0,1,23.5,0.0,0.5,4.86,0.0,29.16,0.45555555555555555,44.16,12.46829268292683,1,0,0,1,1,1
5.24,1,0,1,22.5,0.0,0.5,4.66,0.0,27.96,0.45222222222222225,28.3,11.587223587223587,0,0,0,0,1,1
9.45,1,0,1,38.0,0.0,0.5,8.91,5.76,53.47,1.0072222222222222,30.95,9.382239382239382,0,0,0,0,1,1
8.85,1,0,1,30.0,0.0,0.5,7.31,5.76,43.87,0.009722222222222222,32.56,910.2857142857142,1,0,0,1,1,1
12.8,1,0,1,41.5,1.0,0.5,9.81,5.76,58.87,0.4716666666666667,37.87,27.137809187279153,0,1,0,1,0,0
12.36,1,0,1,47.5,0.0,0.5,10.81,5.76,64.87,0.5511111111111111,55.98,22.427419354838708,1,0,0,1,0,0
10.8,1,0,1,33.0,0.0,0.5,7.91,5.76,47.47,0.5463888888888889,28.52,19.766141331977632,1,1,1,0,1,0
9.2,1,0,1,30.0,0.5,0.5,7.41,5.76,44.47,0.5297222222222222,31.8,17.367593078133194,1,1,1,1,0,1
2.8,1,0,1,24.5,0.0,0.5,5.05,0.0,30.35,0.36777777777777776,29.76,7.613293051359516,0,0,0,0,0,1
14.18,1,0,1,48.5,0.0,0.5,11.01,5.76,66.07,0.4716666666666667,4.75,30.063604240282682,1,0,0,0,0,1
12.1,1,0,1,53.0,0.0,0.5,6.0,5.76,65.56,0.6775,109.12,17.85977859778598,1,0,0,1,0,1
5.4,1,0,1,23.5,0.5,0.5,4.95,0.0,29.75,0.5180555555555556,39.95,10.423592493297587,0,1,0,1,0,1
6.4,1,0,0,24.5,0.5,0.5,0.0,0.0,25.8,0.5419444444444445,47.15,11.809328549461815,0,0,0,1,0,1
11.4,1,0,1,32.0,0.5,0.5,6.65,0.0,39.95,0.59,45.7,19.322033898305087,1,0,0,0,1,0
10.6,1,0,1,41.0,0.0,0.5,9.5,5.76,57.06,0.4738888888888889,27.95,22.368112543962482,0,1,0,1,0,1
9.5,1,0,0,31.0,0.5,0.5,0.0,5.76,38.06,0.3352777777777778,35.76,28.334714167357085,1,0,0,0,0,1
13.63,1,0,1,43.0,1.0,0.5,8.96,0.0,53.76,0.8225,32.16,16.571428571428573,0,0,0,0,0,0
8.0,1,0,0,32.0,0.5,0.5,0.0,0.0,33.3,0.4025,45.06,19.875776397515526,1,0,0,1,1,1
13.34,1,0,1,45.0,0.5,0.5,11.58,0.0,57.88,0.6966666666666667,32.76,19.148325358851675,1,1,0,1,1,0
13.92,1,0,1,39.5,0.5,0.5,8.16,0.0,48.96,0.6722222222222223,41.16,20.707438016528926,1,0,0,1,0,1
10.48,1,0,1,34.5,0.0,0.5,7.06,0.0,42.36,0.4683333333333333,59.3,22.377224199288257,0,1,0,1,1,1
6.3,1,0,1,23.0,0.5,0.5,4.86,0.0,29.16,0.8488888888888889,38.76,7.421465968586387,0,0,0,1,1,1
10.8,1,0,1,38.0,0.0,0.5,11.1,5.76,55.66,0.25666666666666665,53.3,42.07792207792208,1,1,1,1,0,1
6.97,1,0,1,24.0,0.0,0.5,4.96,0.0,29.76,0.2713888888888889,45.06999999999999,25.68270214943705,1,0,0,1,1,0
5.28,1,0,1,24.0,0.0,0.5,4.96,0.0,29.76,0.02,48.36,264.0,0,1,0,1,1,1
9.36,1,0,1,43.0,0.0,0.5,9.91,5.76,59.47,0.6211111111111111,27.36,15.069767441860465,1,0,0,1,0,1
12.63,1,0,1,38.0,0.5,0.5,9.82,0.0,49.12,0.3858333333333333,24.3,32.734341252699785,1,1,0,1,0,1
15.28,1,0,1,50.5,0.0,0.5,10.26,0.0,61.56,0.0275,40.8,555.6363636363636,0,1,0,0,0,0
5.6,1,0,1,25.5,0.5,0.5,3.85,0.0,30.65,0.4602777777777778,37.58,12.16656608328304,0,0,0,1,0,1
25.8,5,0,1,100.0,0.0,0.0,45.0,0.0,145.3,0.5608333333333333,27.96,46.00297176820209,0,1,0,1,0,0
5.9,1,0,1,21.5,0.5,0.5,4.55,0.0,27.35,0.6844444444444444,36.95,8.62012987012987,0,0,0,1,1,0
7.3,1,0,1,26.5,0.0,0.5,5.45,0.0,32.75,0.92,65.38,7.934782608695651,0,1,0,0,0,1
7.04,1,0,1,24.0,0.0,0.5,4.96,0.0,29.76,0.42055555555555557,41.76,16.739762219286657,0,0,0,0,0,1
16.11,1,0,1,45.0,1.0,0.5,4.68,0.0,51.48,0.4797222222222222,67.27,33.5819339895773,1,0,0,0,0,0
8.09,1,0,1,28.0,0.5,0.5,8.76,5.76,43.82,0.49027777777777776,30.02,16.50084985835694,0,1,0,0,0,1
6.8,1,0,1,22.5,0.5,0.5,4.76,0.0,28.56,0.49777777777777776,50.06,13.660714285714286,1,0,0,0,0,1
13.5,1,0,1,49.5,0.0,0.5,10.0,5.76,66.06,0.39611111111111114,34.0,34.08134642356241,1,0,0,1,0,0
15.48,1,0,1,43.0,0.0,0.5,8.76,0.0,52.56,0.01638888888888889,49.85999999999999,944.5423728813558,1,0,0,1,1,1
9.94,1,0,1,29.5,0.0,0.5,9.02,5.76,45.08,0.2652777777777778,43.27,37.470157068062825,1,1,1,1,1,1
9.2,1,0,1,27.0,1.0,0.5,6.9,5.76,41.46,0.47944444444444445,23.8,19.18887601390498,1,0,0,0,0,0
6.8,1,0,1,23.0,1.0,0.5,0.2,0.0,25.0,0.3875,28.8,17.548387096774192,0,0,0,0,1,0
9.82,1,0,1,30.0,0.5,0.5,4.5,5.76,41.56,0.5722222222222222,25.8,17.16116504854369,1,0,0,0,0,1
5.96,1,0,1,23.5,0.0,0.5,4.86,0.0,29.16,0.4622222222222222,66.64999999999999,12.89423076923077,0,0,0,1,0,1
6.93,1,0,1,23.0,0.0,0.5,5.95,0.0,29.75,0.45305555555555554,3.99,15.296137339055793,1,0,0,1,0,0
12.39,1,0,1,41.0,0.0,0.5,11.89,5.76,59.45,0.5705555555555556,41.15,21.715676728334955,1,0,0,1,0,0
8.56,1,0,0,27.0,0.5,0.5,0.0,0.0,28.3,0.51,37.26,16.784313725490197,0,0,0,0,0,0
11.4,1,0,1,32.5,0.5,0.5,4.0,0.0,37.8,0.5033333333333333,44.3,22.64900662251656,0,0,0,0,0,1
5.99,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.5338888888888889,38.16,11.219562955254943,0,0,0,0,1,1
7.3,1,0,1,31.0,1.0,0.5,6.56,0.0,39.36,0.4058333333333333,37.25,17.987679671457904,0,0,0,0,0,0
9.92,1,0,1,35.0,0.0,0.5,8.31,5.76,49.87,0.40555555555555556,51.8,24.46027397260274,1,1,1,1,0,1
3.4,1,0,1,23.0,0.0,0.5,4.75,0.0,28.55,0.5558333333333333,27.8,6.116941529235382,0,1,0,1,0,1
9.0,1,0,1,30.5,0.5,0.5,6.36,0.0,38.16,0.4658333333333333,44.06999999999999,19.32021466905188,1,0,0,1,0,1
7.48,1,0,1,26.0,0.5,0.5,6.82,0.0,34.12,0.3625,40.56,20.634482758620692,0,0,0,1,1,1
8.4,1,0,1,29.5,0.0,0.5,7.2,5.76,43.26,0.5411111111111111,29.16,15.523613963039015,1,0,0,1,0,1
14.29,1,0,1,43.0,0.5,0.5,10.01,5.76,60.07,0.38555555555555554,34.3,37.06340057636888,1,1,0,1,0,1
8.53,1,0,1,28.0,1.0,0.5,7.11,5.76,42.67,0.6961111111111111,48.3,12.253790901835593,0,1,0,1,0,0
7.34,1,0,1,25.0,1.0,0.5,4.02,0.0,30.82,0.5988888888888889,31.55,12.256029684601112,0,0,0,1,1,0
11.37,1,0,1,36.5,0.0,0.5,7.0,5.76,50.06,0.5027777777777778,65.76,22.614364640883977,1,0,0,1,1,1
9.42,1,0,1,34.0,1.0,0.5,8.31,5.76,49.87,0.3738888888888889,36.36,25.194650817236255,0,1,0,0,0,0
11.8,1,0,1,37.0,0.0,0.5,10.0,5.76,53.56,0.7402777777777778,30.35,15.939962476547842,1,1,1,1,0,0
6.58,1,0,1,36.0,0.5,0.5,7.46,0.0,44.76,0.5416666666666666,43.26,12.147692307692308,1,0,0,0,1,0
10.7,1,0,0,35.0,0.0,0.5,0.0,0.0,35.8,0.4255555555555556,3.8,25.143603133159267,0,0,0,1,0,1
4.8,1,0,1,23.0,1.0,0.5,0.05,0.0,24.85,0.3080555555555556,29.8,15.581605049594227,1,1,0,1,0,0
0.07,1,0,1,2.5,0.5,0.5,0.76,0.0,4.56,0.5355555555555556,40.26,0.13070539419087138,1,1,0,0,0,1
6.43,1,0,1,24.5,0.0,0.5,6.32,0.0,31.62,0.6572222222222223,43.56,9.783601014370245,0,0,0,1,0,1
11.47,1,0,1,32.5,0.5,0.5,6.76,0.0,40.56,0.5066666666666667,30.35,22.638157894736842,1,0,0,1,1,1
2.83,1,0,0,23.5,0.0,0.5,0.0,0.0,24.3,0.46805555555555556,29.16,6.046290801186943,1,0,0,0,1,1
8.7,1,0,1,29.5,1.0,0.5,5.09,2.64,39.03,0.41388888888888886,27.95,21.02013422818792,0,0,0,1,0,0
10.28,1,0,1,31.0,0.5,0.5,6.46,0.0,38.76,0.2841666666666667,40.87,36.17595307917888,0,0,0,1,0,0
6.19,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.33805555555555555,42.36,18.310599835661463,0,0,0,0,0,0
11.1,1,0,0,35.5,0.0,0.5,0.0,0.0,36.3,0.445,28.6,24.9438202247191,1,0,0,0,1,1
3.06,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.5744444444444444,52.56,5.32688588007737,0,1,0,1,0,0
29.21,5,0,1,103.5,0.0,0.5,22.36,7.51,134.17,0.4047222222222222,36.66,72.17295813315032,1,1,0,1,0,1
12.95,1,0,1,50.0,0.0,0.5,15.24,0.0,66.04,0.69,67.91,18.768115942028984,1,0,0,0,0,1
8.65,1,0,1,30.5,0.5,0.5,6.36,0.0,38.16,0.5113888888888889,34.559999999999995,16.914720260727865,0,1,0,1,0,1
6.39,1,0,1,28.5,0.0,0.5,5.86,0.0,35.16,14.218333333333334,26.73,0.44941976321650445,0,0,0,0,1,1
11.85,1,0,1,44.0,0.0,0.5,12.64,5.76,63.2,0.6025,46.0,19.668049792531118,1,1,1,1,1,1
7.05,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,0.6808333333333333,43.26,10.354957160342718,0,1,0,1,0,1
3.26,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.6813888888888889,43.27,4.784345699143905,0,1,0,1,0,1
6.98,1,0,1,26.5,0.5,0.5,6.95,0.0,34.75,0.8533333333333334,44.46999999999999,8.1796875,0,0,0,1,0,1
9.34,1,0,1,45.0,1.0,0.5,10.51,5.76,63.07,0.3883333333333333,27.95,24.051502145922747,1,0,0,1,1,0
9.5,1,0,1,29.0,1.0,0.5,6.16,0.0,36.96,0.39611111111111114,36.0,23.983169705469845,1,0,0,1,1,0
7.19,1,0,1,25.5,0.5,0.5,5.36,0.0,32.16,0.41944444444444445,42.67,17.141721854304635,1,0,0,1,0,1
10.1,1,0,1,35.0,0.0,0.5,7.15,0.0,42.95,0.6711111111111111,4.55,15.049668874172186,0,1,0,1,0,1
11.0,1,0,1,38.5,0.0,0.5,11.25,5.76,56.31,0.4777777777777778,45.56,23.023255813953487,1,0,1,1,0,0
12.74,1,0,1,55.5,1.0,0.5,11.46,0.0,68.76,0.575,41.17,22.156521739130437,1,0,0,1,0,0
11.58,1,0,1,36.0,0.0,0.5,8.51,5.76,51.07,0.025555555555555557,55.38,453.1304347826087,1,1,0,1,0,1
7.0,1,0,1,26.0,0.5,0.5,5.45,0.0,32.75,0.5483333333333333,49.27,12.76595744680851,0,0,0,1,0,0
6.85,1,0,1,25.0,0.5,0.5,5.26,0.0,31.56,0.6963888888888888,23.8,9.836457917830076,0,0,0,1,0,1
9.97,1,0,1,33.5,0.0,0.5,0.0,2.64,36.94,0.5058333333333334,29.06,19.71004942339374,0,0,0,0,1,1
17.14,1,0,0,52.5,0.5,0.5,0.0,0.0,53.8,0.5347222222222222,76.87,32.054025974025976,1,0,0,0,0,1
10.97,1,0,1,36.5,0.0,0.5,8.61,5.76,51.67,0.7508333333333334,29.16,14.610432852386237,0,1,0,0,0,1
11.58,1,0,1,33.5,0.5,0.5,8.11,5.76,48.67,0.6155555555555555,45.06999999999999,18.812274368231048,1,0,0,1,0,1
7.2,1,0,1,23.5,0.5,0.5,6.2,0.0,31.0,0.6688888888888889,46.87,10.764119601328904,0,0,0,0,0,0
10.46,1,0,1,38.0,0.0,0.5,8.91,5.76,53.47,0.4552777777777778,47.46999999999999,22.974984746796828,1,1,1,1,0,0
10.33,1,0,1,37.5,0.5,0.5,7.76,0.0,46.56,0.315,29.15,32.79365079365079,0,0,0,0,0,1
6.97,1,0,0,23.0,0.5,0.5,0.0,0.0,24.3,1.2819444444444446,29.76,5.437053087757312,0,0,0,1,1,1
9.84,1,0,1,35.5,1.0,0.5,8.61,5.76,51.67,0.5041666666666667,46.8,19.517355371900827,1,0,0,0,0,0
20.39,3,0,0,84.5,1.0,0.0,0.0,20.5,106.3,1.0236111111111115,32.8,19.919674355495246,0,1,0,1,0,0
5.29,1,0,1,22.0,1.0,0.5,4.0,0.0,27.8,0.4666666666666667,26.76,11.335714285714285,0,1,0,1,0,0
10.79,1,0,0,39.5,1.0,0.5,0.0,5.76,47.06,0.5705555555555556,26.3,18.91139240506329,0,1,0,0,0,0
3.97,1,0,1,28.0,1.0,0.5,5.96,0.0,35.76,0.5094444444444445,59.75,7.792802617230098,1,0,0,1,0,0
7.92,1,0,1,25.0,0.5,0.5,6.58,0.0,32.88,0.5886111111111111,29.15,13.455403492213309,1,0,0,1,0,1
7.23,1,0,1,21.5,0.5,0.5,5.71,5.76,34.27,0.3038888888888889,57.06,23.791590493601465,1,0,0,0,0,1
7.2,1,0,1,26.0,0.0,0.5,5.35,0.0,32.15,0.8155555555555556,39.96,8.8283378746594,0,0,0,0,1,1
9.3,1,0,1,30.5,0.0,0.5,10.0,5.76,47.06,0.6752777777777778,34.55,13.77211024269848,1,0,0,1,0,1
7.12,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.7116666666666667,273.3,10.004683840749415,0,0,0,1,1,0
15.92,1,0,1,58.5,0.0,0.5,17.79,0.0,77.09,0.42527777777777775,36.67,37.43435662965382,1,0,0,0,1,0
7.64,1,0,1,25.0,0.0,0.5,6.31,5.76,37.87,0.5041666666666667,42.96,15.153719008264463,0,1,0,1,1,0
6.9,1,0,1,26.0,0.5,0.5,6.25,0.0,33.55,0.5638888888888889,49.31999999999999,12.236453201970445,0,1,0,1,0,1
7.06,1,0,1,29.0,1.0,0.5,9.24,0.0,40.04,1.1344444444444446,3.96,6.223310479921644,0,0,0,1,0,0
13.43,1,0,1,67.0,0.0,0.5,14.71,5.76,88.27,0.9452777777777778,27.95,14.207464002350866,1,0,1,1,1,0
10.72,1,0,1,32.5,0.0,0.5,0.0,0.0,33.3,0.42138888888888887,42.06,25.43968358602505,1,0,0,0,0,1
9.9,1,0,1,32.5,0.0,0.5,8.0,5.76,47.06,0.6419444444444444,47.57999999999999,15.421895283427089,0,1,0,1,0,1
17.82,3,0,1,66.0,1.0,0.0,20.49,14.66,102.45,0.6280555555555556,48.67,28.37328615656789,0,1,0,0,0,0
17.1,1,1,0,45.5,0.5,0.5,0.0,0.0,46.8,0.9922222222222222,25.8,17.23404255319149,1,0,0,0,0,1
7.38,1,0,1,29.5,1.0,0.5,6.26,0.0,37.56,0.6955555555555556,27.36,10.610223642172523,0,0,0,1,0,0
8.01,1,0,1,25.0,0.5,0.5,5.26,0.0,31.56,0.4225,38.29,18.958579881656807,0,0,0,0,0,1
10.41,1,0,1,30.0,0.0,0.5,6.16,0.0,36.96,0.26305555555555554,28.56,39.57338965153115,1,0,0,1,0,1
11.0,1,0,1,31.5,0.5,0.5,8.2,0.0,41.0,0.5452777777777778,36.0,20.173204279164544,1,0,0,0,0,1
10.83,1,0,1,37.0,0.0,0.5,8.71,5.76,52.27,0.6894444444444444,43.56,15.70829975825947,1,1,1,0,0,1
11.2,1,0,1,33.0,0.0,0.5,7.91,5.76,47.47,0.5133333333333333,46.26,21.818181818181817,0,1,0,0,0,1
11.16,1,0,1,34.0,0.5,0.5,8.0,5.76,49.06,0.6008333333333333,54.56,18.574202496532592,1,0,0,1,0,1
20.07,1,0,1,55.5,0.0,0.5,10.13,0.0,66.43,0.6583333333333333,33.5,30.486075949367088,1,0,0,0,1,0
9.2,1,0,1,38.0,0.0,0.5,11.1,5.76,55.66,0.7086111111111111,27.95,12.98314386515092,1,1,1,1,1,0
7.2,1,0,1,24.0,0.5,0.5,7.76,5.76,38.82,0.66,36.29,10.909090909090908,0,0,0,1,1,0
16.12,1,0,1,50.5,0.5,0.5,14.39,5.76,71.95,0.0005555555555555556,32.76,29016.0,1,0,0,0,0,1
6.82,1,0,1,26.0,0.0,0.5,5.36,0.0,32.16,0.6205555555555555,29.15,10.990152193375113,0,0,0,0,0,1
9.06,1,0,1,28.5,1.0,0.5,6.06,0.0,36.36,0.8241666666666667,38.46999999999999,10.992922143579372,0,0,0,1,0,0
0.2,1,0,1,3.0,0.0,0.5,0.78,0.0,4.58,0.9975,45.67,0.20050125313283207,0,0,0,0,0,0
10.01,1,0,1,33.5,0.0,0.5,0.0,5.76,40.06,0.5775,35.75,17.333333333333332,0,0,0,0,1,0
5.9,1,0,1,26.0,0.0,0.5,6.7,0.0,33.5,0.21972222222222224,36.62,26.852085967130215,1,0,0,1,0,1
12.7,1,0,1,39.5,0.0,0.5,6.0,5.76,52.06,0.5116666666666667,50.46999999999999,24.820846905537454,0,1,0,1,0,0
9.7,1,0,1,29.0,0.5,0.5,0.0,0.0,30.3,0.7333333333333333,34.55,13.227272727272727,1,0,0,0,1,1
11.15,1,0,1,35.0,0.0,0.5,4.0,0.0,39.8,0.7147222222222223,24.3,15.600466381655654,0,0,0,1,1,0
16.22,3,0,1,63.5,0.0,0.0,8.01,16.26,88.07,1.2261111111111112,34.56,13.228817399184411,1,1,0,1,0,1
5.9,1,0,1,26.5,0.0,0.5,6.8,0.0,34.1,0.4013888888888889,36.06,14.698961937716263,0,0,0,1,1,0
8.7,1,0,1,27.0,0.5,0.5,5.65,0.0,33.95,0.42277777777777775,43.27,20.578186596583443,1,1,0,1,0,0
3.25,1,0,1,24.5,0.0,0.5,4.0,0.0,29.3,0.49277777777777776,31.0,6.595264937993236,0,0,0,1,1,1
10.2,1,0,1,31.0,0.0,0.5,1.44,5.76,39.0,0.4658333333333333,98.8,21.89624329159213,1,0,0,1,1,1
7.1,1,0,1,25.5,0.0,0.5,5.25,0.0,31.55,0.45916666666666667,30.3,15.462794918330308,1,0,0,0,1,1
12.28,1,0,1,37.5,0.5,0.5,7.76,0.0,46.56,0.6591666666666667,29.1,18.629582806573957,0,0,0,0,0,0
11.0,1,0,1,32.5,0.0,0.5,7.8,5.76,46.86,0.8705555555555555,56.71,12.635609444798979,1,1,1,1,0,1
7.7,1,0,0,26.5,1.0,0.5,0.0,0.0,28.3,0.5133333333333333,28.56,15.000000000000002,0,0,0,1,0,0
11.5,1,0,1,39.5,0.0,0.5,9.2,5.76,55.26,1.3255555555555556,61.31999999999999,8.675607711651299,0,1,0,1,0,1
11.0,1,0,1,32.0,0.0,0.5,11.55,5.76,50.11,0.245,93.95,44.89795918367347,1,0,1,1,1,0
9.48,1,0,1,26.5,0.5,0.5,6.71,5.76,40.27,0.7863888888888889,49.87,12.055104203461674,1,0,0,1,1,0
7.8,1,0,1,27.5,0.5,0.5,7.2,0.0,36.0,0.5722222222222222,31.55,13.63106796116505,0,0,0,1,1,1
10.26,1,0,1,34.0,0.0,0.5,8.11,5.76,48.67,0.3438888888888889,35.46,29.835218093699513,1,0,1,0,0,1
9.1,1,0,0,26.5,0.0,0.5,0.0,5.76,33.06,0.5836111111111111,43.3,15.592574964302713,0,1,0,0,1,1
7.0,1,0,1,21.5,0.0,0.5,6.0,5.76,34.06,0.4255555555555556,50.3,16.449086161879894,1,0,0,1,1,0
5.58,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.5702777777777778,55.01,9.784705309303458,0,0,0,1,0,1
13.8,1,0,1,39.5,0.5,0.5,8.15,0.0,48.95,0.3452777777777778,53.8,39.96781979082864,1,0,0,1,1,1
10.7,1,0,1,34.0,1.0,0.5,8.31,5.76,49.87,0.9422222222222222,38.76,11.356132075471697,1,0,0,1,0,0
16.99,5,0,1,100.0,0.0,0.5,16.7,10.5,128.0,0.6888888888888889,33.349999999999994,24.66290322580645,1,1,0,1,0,1
11.49,1,0,1,44.0,0.0,0.5,7.0,5.76,57.56,2.4775,41.46999999999999,4.63773965691221,1,1,0,0,0,1
5.1,1,0,1,22.0,1.0,0.5,4.75,0.0,28.55,0.39916666666666667,44.45,12.77661795407098,1,1,0,0,0,0
12.74,1,0,1,36.5,0.0,0.5,6.46,5.76,49.52,0.4127777777777778,63.67,30.86406460296097,1,0,0,0,1,1
11.07,1,0,1,38.0,0.0,0.5,8.91,5.76,53.47,0.6030555555555556,37.56,18.356517733763244,1,0,0,1,1,0
6.32,1,0,1,23.0,0.5,0.5,4.86,0.0,29.16,0.5383333333333333,51.96,11.739938080495357,1,0,0,0,0,0
3.9,1,0,1,21.5,0.5,0.5,5.7,0.0,28.5,0.48638888888888887,52.27,8.018275271273557,0,0,0,0,1,0
10.08,1,0,0,33.5,0.5,0.5,0.0,0.0,34.8,0.7675,30.95,13.133550488599349,1,0,0,0,1,1
4.9,1,0,1,23.0,0.5,0.5,4.86,0.0,29.16,0.6527777777777778,35.379999999999995,7.506382978723405,0,1,0,0,1,1
9.39,1,0,1,29.0,0.5,0.5,7.21,5.76,43.27,0.011944444444444445,39.36,786.1395348837209,1,0,0,0,0,1
4.4,5,0,1,60.0,0.0,0.0,0.0,0.0,60.3,0.6538888888888889,53.46999999999999,6.728971962616823,0,1,0,0,0,1
12.72,1,0,1,38.5,0.0,0.5,7.86,0.0,47.16,0.4613888888888889,33.36,27.568934376881398,1,0,0,1,1,1
1.8,1,0,1,22.0,0.0,0.5,4.56,0.0,27.36,0.0030555555555555557,107.3,589.0909090909091,0,1,0,1,0,1
12.4,1,0,1,36.0,0.0,0.5,10.64,5.76,53.2,0.8433333333333334,35.75,14.703557312252965,1,1,1,1,0,1
5.4,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.7680555555555556,29.15,7.030741410488246,0,0,0,0,0,0
19.6,1,0,1,53.5,0.0,0.5,10.85,0.0,65.15,0.4725,34.75,41.48148148148149,1,0,0,1,0,1
10.6,1,0,1,37.5,1.0,0.5,9.0,5.76,54.06,0.49583333333333335,54.03,21.3781512605042,1,0,0,1,1,0
3.93,1,0,1,22.5,1.0,0.5,4.86,0.0,29.16,0.4438888888888889,45.67,8.853566958698373,1,1,0,1,0,1
9.98,1,0,1,34.0,0.5,0.5,6.0,0.0,41.3,0.6527777777777778,49.27,15.288510638297872,1,0,0,1,0,1
3.5,1,0,0,24.0,0.5,0.5,0.0,0.0,25.3,0.5508333333333333,32.15,6.354009077155825,0,0,0,1,1,0
8.66,1,0,0,29.5,0.5,0.5,0.0,0.0,30.8,0.03305555555555555,24.6,261.98319327731093,0,0,0,1,0,1
0.21,1,0,0,3.0,0.0,0.5,0.0,0.0,3.8,0.4683333333333333,56.42,0.4483985765124555,0,0,0,0,0,0
12.58,1,0,1,34.5,0.0,0.5,5.8,5.76,46.86,0.35305555555555557,34.559999999999995,35.63178599527931,0,1,0,1,1,1
11.41,1,0,1,37.0,0.0,0.5,7.56,0.0,45.36,0.5525,110.2,20.65158371040724,1,0,0,1,0,1
12.04,1,0,1,35.5,0.0,0.5,12.62,5.76,54.68,0.46944444444444444,28.56,25.64733727810651,1,0,1,0,1,0
9.0,1,0,1,27.5,0.5,0.5,5.75,0.0,34.55,23.94361111111111,32.75,0.3758831513857791,1,1,1,1,1,0
7.4,1,0,1,25.5,0.5,0.5,6.5,5.76,39.06,0.45222222222222225,30.3,16.363636363636363,0,0,0,1,1,1
9.99,1,0,1,33.0,0.0,0.5,7.91,5.76,47.47,0.5138888888888888,73.87,19.44,1,0,0,0,1,0
5.43,1,0,1,24.0,0.5,0.5,5.06,0.0,30.36,0.2797222222222222,48.16,19.41211519364449,0,0,0,1,1,1
6.3,1,0,1,23.5,0.5,0.5,4.95,0.0,29.75,0.5036111111111111,5.15,12.50965250965251,0,0,0,1,1,1
6.41,1,0,1,31.5,0.0,0.5,6.46,0.0,38.76,0.5786111111111111,45.85,11.078252520403266,0,0,0,1,0,1
8.86,1,0,1,31.5,0.0,0.5,7.61,5.76,45.67,0.6730555555555555,47.56,13.16384647131655,1,0,0,1,0,1
7.6,1,0,1,26.0,0.0,0.5,5.35,0.0,32.15,0.0011111111111111111,50.56,6840.0,0,0,0,1,1,1
6.7,1,0,1,21.5,0.0,0.5,4.45,0.0,26.75,0.5316666666666666,43.81,12.601880877742948,0,0,0,1,0,1
9.18,1,0,1,28.5,0.5,0.5,7.11,5.76,42.67,0.65,52.3,14.123076923076923,0,0,0,0,1,0
0.08,1,0,1,2.5,1.0,0.5,0.7,0.0,5.0,0.4152777777777778,30.35,0.19264214046822742,1,1,0,0,0,0
11.5,1,0,1,41.0,0.0,0.5,0.0,5.76,47.56,0.25222222222222224,31.56,45.59471365638766,0,1,0,0,0,1
5.2,1,0,1,24.5,1.0,0.5,4.0,0.0,30.3,23.933333333333334,40.06,0.21727019498607242,1,0,0,0,0,0
8.85,1,0,1,25.0,0.5,0.5,6.41,5.76,38.47,0.8088888888888889,4.18,10.940934065934066,1,0,0,0,1,0
5.86,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.4286111111111111,38.5,13.67206740116656,0,0,0,0,1,0
3.51,1,0,0,23.5,0.0,0.5,0.0,0.0,24.3,0.6458333333333334,5.15,5.434838709677419,1,0,0,1,0,1
0.08,1,0,0,2.5,0.5,0.5,0.0,0.0,3.8,0.6808333333333333,26.8,0.1175030599755202,1,0,0,1,0,1
8.2,1,0,1,27.5,0.0,0.5,6.81,5.76,40.87,0.3525,29.3,23.26241134751773,1,0,1,1,1,1
8.4,1,0,1,29.0,0.5,0.5,6.05,0.0,36.35,0.6136111111111111,51.06,13.689452240832956,0,0,0,1,0,1
7.82,1,0,0,23.5,0.0,0.5,0.0,0.0,24.3,0.5152777777777777,43.87,15.176280323450136,1,0,0,0,1,1
15.9,1,0,1,48.5,0.0,0.5,10.94,5.76,66.0,0.6841666666666667,39.06,23.239951278928135,0,1,0,0,0,1
8.9,1,0,1,26.5,0.0,0.5,3.31,5.76,36.37,0.6191666666666666,45.94,14.374158815612383,0,1,0,0,0,1
12.3,1,0,1,38.5,0.0,0.5,11.25,5.76,56.31,0.29444444444444445,23.3,41.77358490566038,1,1,1,0,0,1
8.6,1,0,1,30.0,1.0,0.5,5.2,0.0,37.0,0.5458333333333333,76.39999999999999,15.755725190839696,1,1,1,1,1,0
7.4,1,0,1,26.5,0.5,0.5,5.55,0.0,33.35,0.33611111111111114,52.56,22.016528925619834,0,0,0,0,1,1
